   396/799     9.22G   0.01402   0.01082 0.0005649    0.0254        54       640    0.2227    0.3728    0.1505   0.07799   0.04466   0.07544   0.01598
   397/799     9.22G   0.01384   0.01112 0.0006058   0.02557        58       640    0.2253     0.376    0.1524   0.07785   0.04433   0.07531   0.01572
   398/799     9.22G   0.01431   0.01168 0.0006629   0.02665        62       640    0.2224    0.3847    0.1572   0.08134   0.04423   0.07533   0.01588
   399/799     9.22G     0.014   0.01116 0.0006299   0.02579        55       640    0.2212    0.3788    0.1573   0.08195   0.04456   0.07537   0.01628
   400/799     9.22G   0.01424   0.01088 0.0006589   0.02578        56       640    0.2283    0.3816    0.1578   0.08374   0.04468   0.07536   0.01628
   401/799     9.22G   0.01395   0.01062  0.000591   0.02516        59       640    0.2217    0.3686    0.1567   0.08503   0.04497   0.07491   0.01662
   402/799     9.22G   0.01456   0.01096 0.0006156   0.02614        46       640    0.2272     0.374    0.1573   0.08487   0.04493   0.07496   0.01645
   403/799     9.22G    0.0137   0.01114 0.0006024   0.02544        37       640    0.2239    0.3762    0.1555    0.0843   0.04468   0.07543   0.01636
   404/799     9.22G   0.01392   0.01054 0.0005454   0.02501        43       640    0.2154    0.3591    0.1481   0.08124   0.04466   0.07581   0.01557
   405/799     9.22G   0.01384   0.01078 0.0005962   0.02521        54       640    0.2143    0.3529    0.1444   0.07695    0.0447   0.07583   0.01494
   406/799     9.22G   0.01423   0.01068 0.0006165   0.02552        50       640    0.2156    0.3497     0.148   0.07809    0.0447   0.07578   0.01487
   407/799     9.22G   0.01375   0.01095 0.0006252   0.02533        32       640    0.2206    0.3623    0.1522   0.08083    0.0447   0.07591   0.01488
   408/799     9.22G   0.01399   0.01073 0.0005803   0.02531        70       640    0.2233     0.364    0.1508   0.07975    0.0445   0.07547   0.01455
   409/799     9.22G   0.01427   0.01116 0.0007242   0.02615        39       640    0.2227    0.3626    0.1523   0.08053   0.04473   0.07508   0.01522
   410/799     9.22G    0.0135   0.01063 0.0005765   0.02471        51       640    0.2246    0.3739    0.1531   0.08196   0.04465   0.07522   0.01545
   411/799     9.22G   0.01381   0.01066 0.0006594   0.02513        88       640    0.2244    0.3716    0.1575   0.08368   0.04454   0.07654   0.01575
   412/799     9.22G   0.01408   0.01017 0.0007054   0.02495        58       640    0.2267    0.3693    0.1539   0.08295    0.0447   0.07647   0.01598
   413/799     9.22G   0.01372   0.01107 0.0005563   0.02535        27       640    0.2237    0.3709    0.1629   0.08554    0.0447   0.07638    0.0159
   414/799     9.22G   0.01385   0.01097 0.0005664   0.02539        88       640     0.223    0.3743    0.1642   0.08622   0.04471   0.07562   0.01597
   415/799     9.22G   0.01415   0.01103 0.0006957   0.02587        58       640    0.2171    0.3806    0.1608   0.08404   0.04446   0.07557   0.01599
   416/799     9.22G   0.01414   0.01071 0.0005472   0.02539        45       640    0.2204    0.3832    0.1597   0.08461   0.04424   0.07547   0.01574
   417/799     9.22G   0.01398   0.01088 0.0006896   0.02555        69       640    0.2223    0.3806    0.1547   0.08047   0.04397   0.07576   0.01543
   418/799     9.22G   0.01373   0.01095 0.0005631   0.02524        51       640    0.2232    0.3781     0.154   0.08008   0.04385   0.07576   0.01552
   419/799     9.22G   0.01338   0.01069  0.000598   0.02467        46       640    0.2192    0.3741    0.1516   0.07987   0.04391   0.07638   0.01567
   420/799     9.22G   0.01346   0.01061 0.0005783   0.02465        53       640    0.2238    0.3796    0.1531   0.07995   0.04397    0.0766   0.01594
   421/799     9.22G   0.01388   0.01047  0.000673   0.02502        47       640     0.225    0.3791    0.1547   0.08067   0.04414   0.07618   0.01565
   422/799     9.22G   0.01371    0.0107 0.0005317   0.02493        37       640    0.2219    0.3694    0.1559   0.08113     0.044   0.07586   0.01517
   423/799     9.22G   0.01384   0.01092 0.0006401    0.0254        56       640    0.2282    0.3762    0.1582   0.08234   0.04392   0.07605   0.01492
   424/799     9.22G   0.01373   0.01062 0.0006572   0.02501        72       640    0.2333    0.3795    0.1572   0.08006   0.04377   0.07618   0.01424
   425/799     9.22G   0.01347   0.01058  0.000538   0.02459        37       640    0.2303    0.3787     0.156   0.08034   0.04362   0.07628    0.0138
   426/799     9.22G   0.01341    0.0108 0.0005442   0.02475        67       640    0.2257    0.3788     0.156    0.0802   0.04367   0.07637   0.01367
   427/799     9.22G   0.01351   0.01073 0.0005746   0.02482        35       640    0.2262    0.3733    0.1604   0.08305   0.04384   0.07652   0.01376
   428/799     9.22G   0.01406   0.01105 0.0005989   0.02571        55       640    0.2257    0.3724    0.1574   0.08209   0.04399   0.07646   0.01377
   429/799     9.22G   0.01354   0.01056 0.0006171   0.02472        47       640    0.2323    0.3832    0.1587   0.08228   0.04379   0.07602   0.01355
   430/799     9.22G   0.01337   0.01027  0.000563   0.02421        75       640    0.2271    0.3799    0.1593   0.08397   0.04389   0.07607   0.01325
   431/799     9.22G   0.01349   0.01104 0.0005416   0.02507        62       640    0.2293    0.3806    0.1535   0.07944   0.04421   0.07601   0.01332
   432/799     9.22G   0.01335    0.0103 0.0005905   0.02424        27       640    0.2238    0.3735     0.153   0.07875   0.04423   0.07605   0.01354
   433/799     9.22G   0.01306   0.01027 0.0005972   0.02393        67       640    0.2189    0.3685    0.1458   0.07457   0.04403    0.0765   0.01388
   434/799     9.22G   0.01348    0.0108 0.0006005   0.02488        57       640    0.2211    0.3701    0.1455   0.07376   0.04425   0.07656   0.01443
   435/799     9.22G   0.01314   0.01068 0.0006394   0.02446        67       640    0.2253    0.3746    0.1487   0.07557   0.04445   0.07672   0.01478
   436/799     9.22G   0.01317    0.0107 0.0005113   0.02438        53       640     0.225    0.3733    0.1478   0.07634   0.04453   0.07644   0.01469
   437/799     9.22G   0.01333   0.01038 0.0005232   0.02424        84       640    0.2228    0.3652    0.1506   0.07892   0.04458   0.07646   0.01441
   438/799     9.22G   0.01361   0.01092 0.0005132   0.02505        79       640    0.2248    0.3701    0.1512   0.07967   0.04439   0.07624   0.01393
   439/799     9.22G   0.01334   0.01094 0.0005535   0.02484        66       640    0.2271    0.3666    0.1508   0.08022   0.04419   0.07609   0.01363
   440/799     9.22G    0.0129   0.01018  0.000564   0.02365        61       640    0.2289    0.3697    0.1475   0.07834   0.04444   0.07635   0.01368
   441/799     9.22G   0.01407   0.01056 0.0005068   0.02513        44       640    0.2261    0.3629    0.1447   0.07595   0.04463   0.07602   0.01377
   442/799     9.22G   0.01334   0.01051 0.0005857   0.02444        46       640    0.2278     0.364    0.1452   0.07689   0.04476   0.07591   0.01405
   443/799     9.22G   0.01275   0.01077  0.000583   0.02411        57       640    0.2241     0.363     0.147   0.07829   0.04482   0.07612   0.01415
   444/799     9.22G   0.01335   0.01035 0.0005107    0.0242        62       640     0.224    0.3637    0.1537    0.0816   0.04478   0.07599   0.01364
   445/799     9.22G   0.01349   0.01065 0.0005637    0.0247        49       640    0.2242    0.3646    0.1529   0.07964   0.04492   0.07593   0.01367
   446/799     9.22G   0.01319   0.01007 0.0005568   0.02382        53       640      0.22    0.3596    0.1495    0.0786   0.04512   0.07606   0.01371
